Source,T1,Destination,T2,Seq,Latency
10.143.3.2,1697911380,10.129.129.2,1697911380,1432,61533665
10.136.5.2,1697911381,10.129.129.2,1697911381,663,15252175
10.143.3.2,1697911381,10.129.129.2,1697911381,1433,61532572
10.136.5.2,1697911382,10.129.129.2,1697911382,664,15263596
10.143.3.2,1697911382,10.129.129.2,1697911382,1434,61541986
10.136.5.2,1697911383,10.129.129.2,1697911383,665,15253384
10.143.3.2,1697911383,10.129.129.2,1697911383,1435,61534920
10.136.5.2,1697911384,10.129.129.2,1697911384,666,15261476
10.143.3.2,1697911384,10.129.129.2,1697911384,1436,61565431
10.136.5.2,1697911385,10.129.129.2,1697911385,667,15242765
10.143.3.2,1697911385,10.129.129.2,1697911385,1437,61532038
10.136.5.2,1697911386,10.129.129.2,1697911386,668,15267701
10.143.3.2,1697911386,10.129.129.2,1697911386,1438,61548003
10.136.5.2,1697911387,10.129.129.2,1697911387,669,15279231
10.143.3.2,1697911387,10.129.129.2,1697911387,1439,61557566
10.136.5.2,1697911388,10.129.129.2,1697911388,670,15267310
10.143.3.2,1697911388,10.129.129.2,1697911388,1440,61537594
10.136.5.2,1697911389,10.129.129.2,1697911389,671,15231844
10.143.3.2,1697911389,10.129.129.2,1697911389,1441,61525393
10.136.5.2,1697911390,10.129.129.2,1697911390,672,15266110
10.143.3.2,1697911390,10.129.129.2,1697911390,1442,61532767
10.136.5.2,1697911391,10.129.129.2,1697911391,673,15251624
10.143.3.2,1697911391,10.129.129.2,1697911391,1443,61556586
10.136.5.2,1697911392,10.129.129.2,1697911392,674,15278302
10.143.3.2,1697911392,10.129.129.2,1697911392,1444,61567689
10.136.5.2,1697911393,10.129.129.2,1697911393,675,15284713
10.143.3.2,1697911393,10.129.129.2,1697911393,1445,61558472
10.136.5.2,1697911394,10.129.129.2,1697911394,676,15254045
10.143.3.2,1697911394,10.129.129.2,1697911394,1446,61564717
10.136.5.2,1697911395,10.129.129.2,1697911395,677,15285416
10.143.3.2,1697911395,10.129.129.2,1697911395,1447,61591921
10.136.5.2,1697911396,10.129.129.2,1697911396,678,15254237
10.143.3.2,1697911396,10.129.129.2,1697911396,1448,61532842
10.136.5.2,1697911397,10.129.129.2,1697911397,679,15274160
10.143.3.2,1697911397,10.129.129.2,1697911397,1449,61556457
10.136.5.2,1697911398,10.129.129.2,1697911398,680,15256371
10.143.3.2,1697911398,10.129.129.2,1697911398,1450,61536575
10.136.5.2,1697911399,10.129.129.2,1697911399,681,15235911
10.143.3.2,1697911399,10.129.129.2,1697911399,1451,61544648
10.136.5.2,1697911400,10.129.129.2,1697911400,682,15263147
10.143.3.2,1697911400,10.129.129.2,1697911400,1452,61523839
10.136.5.2,1697911401,10.129.129.2,1697911401,683,15285333
10.143.3.2,1697911401,10.129.129.2,1697911401,1453,61551416
10.136.5.2,1697911402,10.129.129.2,1697911402,684,15285475
10.143.3.2,1697911402,10.129.129.2,1697911402,1454,61544679
10.136.5.2,1697911403,10.129.129.2,1697911403,685,15273635
10.143.3.2,1697911403,10.129.129.2,1697911403,1455,61556149
10.136.5.2,1697911404,10.129.129.2,1697911404,686,15266342
10.143.3.2,1697911404,10.129.129.2,1697911404,1456,61528338
10.136.5.2,1697911405,10.129.129.2,1697911405,687,15267647
10.143.3.2,1697911405,10.129.129.2,1697911405,1457,61545442
10.136.5.2,1697911406,10.129.129.2,1697911406,688,15235376
10.143.3.2,1697911406,10.129.129.2,1697911406,1458,61530976
10.136.5.2,1697911407,10.129.129.2,1697911407,689,15262312
10.143.3.2,1697911407,10.129.129.2,1697911407,1459,61548176
10.136.5.2,1697911408,10.129.129.2,1697911408,690,15241436
10.143.3.2,1697911408,10.129.129.2,1697911408,1460,61533524
10.136.5.2,1697911409,10.129.129.2,1697911409,691,15256504
10.143.3.2,1697911409,10.129.129.2,1697911409,1461,61546956
10.136.5.2,1697911410,10.129.129.2,1697911410,692,15281999
10.143.3.2,1697911410,10.129.129.2,1697911410,1462,61547157
10.136.5.2,1697911411,10.129.129.2,1697911411,693,15258141
10.143.3.2,1697911411,10.129.129.2,1697911411,1463,61547553
10.136.5.2,1697911412,10.129.129.2,1697911412,694,15244503
10.143.3.2,1697911412,10.129.129.2,1697911412,1464,61541878
10.136.5.2,1697911413,10.129.129.2,1697911413,695,15298842
10.143.3.2,1697911413,10.129.129.2,1697911413,1465,61557596
10.136.5.2,1697911414,10.129.129.2,1697911414,696,15295047
10.143.3.2,1697911414,10.129.129.2,1697911414,1466,61558373
10.136.5.2,1697911415,10.129.129.2,1697911415,697,15273615
10.143.3.2,1697911415,10.129.129.2,1697911415,1467,61567278
10.136.5.2,1697911416,10.129.129.2,1697911416,698,15240246
10.143.3.2,1697911416,10.129.129.2,1697911416,1468,61548477
10.136.5.2,1697911417,10.129.129.2,1697911417,699,15265004
10.143.3.2,1697911417,10.129.129.2,1697911417,1469,61554114
10.136.5.2,1697911418,10.129.129.2,1697911418,700,15233904
10.143.3.2,1697911418,10.129.129.2,1697911418,1470,61554143
10.136.5.2,1697911419,10.129.129.2,1697911419,701,15283482
10.143.3.2,1697911419,10.129.129.2,1697911419,1471,61589372
10.136.5.2,1697911420,10.129.129.2,1697911420,702,15277447
10.143.3.2,1697911420,10.129.129.2,1697911420,1472,61524767
10.136.5.2,1697911421,10.129.129.2,1697911421,703,15254451
10.143.3.2,1697911421,10.129.129.2,1697911421,1473,61553665
10.136.5.2,1697911422,10.129.129.2,1697911422,704,15290238
10.143.3.2,1697911422,10.129.129.2,1697911422,1474,61528842
10.136.5.2,1697911423,10.129.129.2,1697911423,705,15258816
10.143.3.2,1697911423,10.129.129.2,1697911423,1475,61533127
10.136.5.2,1697911424,10.129.129.2,1697911424,706,15266035
10.143.3.2,1697911424,10.129.129.2,1697911424,1476,61546530
10.136.5.2,1697911425,10.129.129.2,1697911425,707,15260649
10.143.3.2,1697911425,10.129.129.2,1697911425,1477,61530516
10.136.5.2,1697911426,10.129.129.2,1697911426,708,15260991
10.143.3.2,1697911426,10.129.129.2,1697911426,1478,61546139
10.136.5.2,1697911427,10.129.129.2,1697911427,709,15276821
10.143.3.2,1697911427,10.129.129.2,1697911427,1479,61548029
10.136.5.2,1697911428,10.129.129.2,1697911428,710,15273805
10.136.5.2,1697911429,10.129.129.2,1697911429,711,15250388
10.136.5.2,1697911430,10.129.129.2,1697911430,712,15266254
10.136.5.2,1697911431,10.129.129.2,1697911431,713,15259496
10.136.5.2,1697911432,10.129.129.2,1697911432,714,15256988
10.136.5.2,1697911433,10.129.129.2,1697911433,715,15275155
10.136.5.2,1697911434,10.129.129.2,1697911434,716,15244090
10.136.5.2,1697911435,10.129.129.2,1697911435,717,15271266
10.136.5.2,1697911436,10.129.129.2,1697911436,718,15277561
10.136.5.2,1697911437,10.129.129.2,1697911437,719,15293948
10.129.129.2,1697910826,10.136.5.2,1697910826,782,15342978
10.129.129.2,1697910827,10.136.5.2,1697910827,783,15275465
10.129.129.2,1697910828,10.136.5.2,1697910828,784,15277351
10.129.129.2,1697910829,10.136.5.2,1697910829,785,15578494
10.129.129.2,1697910830,10.136.5.2,1697910830,786,15264035
10.129.129.2,1697910831,10.136.5.2,1697910831,787,15265106
10.129.129.2,1697910832,10.136.5.2,1697910832,788,15321483
10.129.129.2,1697910833,10.136.5.2,1697910833,789,15296222
10.129.129.2,1697910834,10.136.5.2,1697910834,790,15273531
10.129.129.2,1697910835,10.136.5.2,1697910835,791,15284955
10.129.129.2,1697910836,10.136.5.2,1697910836,792,15303911
10.143.3.2,1697910836,10.136.5.2,1697910836,531,52897520
10.129.129.2,1697910837,10.136.5.2,1697910837,793,15249003
10.143.3.2,1697910837,10.136.5.2,1697910837,532,52866237
10.129.129.2,1697910838,10.136.5.2,1697910838,794,15262350
10.143.3.2,1697910838,10.136.5.2,1697910838,533,52867654
10.129.129.2,1697910839,10.136.5.2,1697910839,795,15272001
10.143.3.2,1697910839,10.136.5.2,1697910839,534,52873520
10.129.129.2,1697910840,10.136.5.2,1697910840,796,15264813
10.143.3.2,1697910840,10.136.5.2,1697910840,535,52887516
10.129.129.2,1697910841,10.136.5.2,1697910841,797,15263108
10.143.3.2,1697910841,10.136.5.2,1697910841,536,52863432
10.129.129.2,1697910842,10.136.5.2,1697910842,798,15303330
10.143.3.2,1697910842,10.136.5.2,1697910842,537,52867236
10.129.129.2,1697910843,10.136.5.2,1697910843,799,15252953
10.143.3.2,1697910843,10.136.5.2,1697910843,538,52855652
10.129.129.2,1697910844,10.136.5.2,1697910844,800,15268921
10.143.3.2,1697910844,10.136.5.2,1697910844,539,52870124
10.129.129.2,1697910845,10.136.5.2,1697910845,801,15316745
10.143.3.2,1697910845,10.136.5.2,1697910845,540,52870743
10.129.129.2,1697910846,10.136.5.2,1697910846,802,15253751
10.143.3.2,1697910846,10.136.5.2,1697910846,541,52867403
10.129.129.2,1697910847,10.136.5.2,1697910847,803,15284104
10.143.3.2,1697910847,10.136.5.2,1697910847,542,52849274
10.129.129.2,1697910848,10.136.5.2,1697910848,804,15244412
10.143.3.2,1697910848,10.136.5.2,1697910848,543,52852368
10.129.129.2,1697910849,10.136.5.2,1697910849,805,15281634
10.143.3.2,1697910849,10.136.5.2,1697910849,544,52860919
10.129.129.2,1697910850,10.136.5.2,1697910850,806,15281222
10.143.3.2,1697910850,10.136.5.2,1697910850,545,52863232
10.129.129.2,1697910851,10.136.5.2,1697910851,807,15256309
10.143.3.2,1697910851,10.136.5.2,1697910851,546,52840482
10.129.129.2,1697910852,10.136.5.2,1697910852,808,15260889
10.143.3.2,1697910852,10.136.5.2,1697910852,547,52850769
10.129.129.2,1697910853,10.136.5.2,1697910853,809,15265027
10.143.3.2,1697910853,10.136.5.2,1697910853,548,52837378
10.129.129.2,1697910854,10.136.5.2,1697910854,810,15265391
10.143.3.2,1697910854,10.136.5.2,1697910854,549,52841404
10.129.129.2,1697910855,10.136.5.2,1697910855,811,15302221
10.143.3.2,1697910855,10.136.5.2,1697910855,550,52881773
10.129.129.2,1697910856,10.136.5.2,1697910856,812,15271811
10.143.3.2,1697910856,10.136.5.2,1697910856,551,52884708
10.129.129.2,1697910857,10.136.5.2,1697910857,813,15299982
10.143.3.2,1697910857,10.136.5.2,1697910857,552,52871348
10.129.129.2,1697910858,10.136.5.2,1697910858,814,15270393
10.143.3.2,1697910858,10.136.5.2,1697910858,553,52863904
10.129.129.2,1697910859,10.136.5.2,1697910859,815,15265057
10.143.3.2,1697910859,10.136.5.2,1697910859,554,52870018
10.129.129.2,1697910860,10.136.5.2,1697910860,816,15281014
10.143.3.2,1697910860,10.136.5.2,1697910860,555,52890328
10.129.129.2,1697910861,10.136.5.2,1697910861,817,15267158
10.143.3.2,1697910861,10.136.5.2,1697910861,556,52851222
10.129.129.2,1697910862,10.136.5.2,1697910862,818,15306914
10.143.3.2,1697910862,10.136.5.2,1697910862,557,52838734
10.129.129.2,1697910863,10.136.5.2,1697910863,819,15253663
10.143.3.2,1697910863,10.136.5.2,1697910863,558,52871548
10.129.129.2,1697910864,10.136.5.2,1697910864,820,15250118
10.143.3.2,1697910864,10.136.5.2,1697910864,559,52857107
10.129.129.2,1697910865,10.136.5.2,1697910865,821,15300235
10.143.3.2,1697910865,10.136.5.2,1697910865,560,52856775
10.129.129.2,1697910866,10.136.5.2,1697910866,822,15271940
10.143.3.2,1697910866,10.136.5.2,1697910866,561,52854950
10.129.129.2,1697910867,10.136.5.2,1697910867,823,15288135
10.143.3.2,1697910867,10.136.5.2,1697910867,562,52852720
10.129.129.2,1697910868,10.136.5.2,1697910868,824,15261027
10.143.3.2,1697910868,10.136.5.2,1697910868,563,52863639
10.129.129.2,1697910869,10.136.5.2,1697910869,825,15287444
10.143.3.2,1697910869,10.136.5.2,1697910869,564,52844749
10.129.129.2,1697910870,10.136.5.2,1697910870,826,15272591
10.143.3.2,1697910870,10.136.5.2,1697910870,565,52877398
10.129.129.2,1697910871,10.136.5.2,1697910871,827,15279728
10.143.3.2,1697910871,10.136.5.2,1697910871,566,52868710
10.129.129.2,1697910872,10.136.5.2,1697910872,828,15278167
10.143.3.2,1697910872,10.136.5.2,1697910872,567,52875965
10.129.129.2,1697910873,10.136.5.2,1697910873,829,15243233
10.143.3.2,1697910873,10.136.5.2,1697910873,568,52879344
10.129.129.2,1697910874,10.136.5.2,1697910874,830,15245488
10.143.3.2,1697910874,10.136.5.2,1697910874,569,52859393
10.129.129.2,1697910875,10.136.5.2,1697910875,831,15271585
10.143.3.2,1697910875,10.136.5.2,1697910875,570,52860366
10.129.129.2,1697910876,10.136.5.2,1697910876,832,15267942
10.143.3.2,1697910876,10.136.5.2,1697910876,571,52875526
10.129.129.2,1697910877,10.136.5.2,1697910877,833,15260264
10.143.3.2,1697910877,10.136.5.2,1697910877,572,52875112
10.129.129.2,1697910878,10.136.5.2,1697910878,834,15242715
10.143.3.2,1697910878,10.136.5.2,1697910878,573,52852645
10.129.129.2,1697910879,10.136.5.2,1697910879,835,15257712
10.143.3.2,1697910879,10.136.5.2,1697910879,574,52871305
10.129.129.2,1697910880,10.136.5.2,1697910880,836,15276853
10.143.3.2,1697910880,10.136.5.2,1697910880,575,52866186
10.129.129.2,1697910881,10.136.5.2,1697910881,837,15266795
10.143.3.2,1697910881,10.136.5.2,1697910881,576,52837549
10.129.129.2,1697910882,10.136.5.2,1697910882,838,15256554
10.143.3.2,1697910882,10.136.5.2,1697910882,577,52837534
10.129.129.2,1697910883,10.136.5.2,1697910883,839,15283717
10.143.3.2,1697910883,10.136.5.2,1697910883,578,52831552
10.129.129.2,1697910884,10.136.5.2,1697910884,840,15268967
10.143.3.2,1697910884,10.136.5.2,1697910884,579,52843194
10.129.129.2,1697910885,10.136.5.2,1697910885,841,15335647
10.143.3.2,1697910885,10.136.5.2,1697910885,580,52848031
10.129.129.2,1697910886,10.136.5.2,1697910886,842,15274480
10.143.3.2,1697910886,10.136.5.2,1697910886,581,52840224
10.129.129.2,1697910887,10.136.5.2,1697910887,843,15282569
10.143.3.2,1697910887,10.136.5.2,1697910887,582,52843324
10.129.129.2,1697910888,10.136.5.2,1697910888,844,15266916
10.143.3.2,1697910888,10.136.5.2,1697910888,583,52836811
10.129.129.2,1697910889,10.136.5.2,1697910889,845,15272056
10.143.3.2,1697910889,10.136.5.2,1697910889,584,52866739
10.129.129.2,1697910890,10.136.5.2,1697910890,846,15253633
10.143.3.2,1697910890,10.136.5.2,1697910890,585,52851370
10.129.129.2,1697910891,10.136.5.2,1697910891,847,15266244
10.143.3.2,1697910891,10.136.5.2,1697910891,586,52854584
10.129.129.2,1697910892,10.136.5.2,1697910892,848,15274372
10.143.3.2,1697910892,10.136.5.2,1697910892,587,52895061
10.129.129.2,1697910893,10.136.5.2,1697910893,849,15317357
10.143.3.2,1697910893,10.136.5.2,1697910893,588,52847542
10.129.129.2,1697910894,10.136.5.2,1697910894,850,15286205
10.143.3.2,1697910894,10.136.5.2,1697910894,589,52869866
10.129.129.2,1697910895,10.136.5.2,1697910895,851,15250018
10.143.3.2,1697910895,10.136.5.2,1697910895,590,52929804
10.129.129.2,1697910896,10.136.5.2,1697910896,852,15245251
10.143.3.2,1697910896,10.136.5.2,1697910896,591,52870826
10.129.129.2,1697910897,10.136.5.2,1697910897,853,15272544
10.143.3.2,1697910897,10.136.5.2,1697910897,592,52887293
10.129.129.2,1697910898,10.136.5.2,1697910898,854,15253690
10.143.3.2,1697910898,10.136.5.2,1697910898,593,52888787
10.129.129.2,1697910899,10.136.5.2,1697910899,855,15257545
10.143.3.2,1697910899,10.136.5.2,1697910899,594,52837627
10.129.129.2,1697910900,10.136.5.2,1697910900,856,15241006
10.143.3.2,1697910900,10.136.5.2,1697910900,595,52841462
10.129.129.2,1697910901,10.136.5.2,1697910901,857,15272127
10.143.3.2,1697910901,10.136.5.2,1697910901,596,52863166
10.129.129.2,1697910902,10.136.5.2,1697910902,858,15241764
10.143.3.2,1697910902,10.136.5.2,1697910902,597,52854254
10.129.129.2,1697910903,10.136.5.2,1697910903,859,15245700
10.143.3.2,1697910903,10.136.5.2,1697910903,598,52848789
10.129.129.2,1697910904,10.136.5.2,1697910904,860,15244185
10.143.3.2,1697910904,10.136.5.2,1697910904,599,52838364
10.129.129.2,1697910905,10.136.5.2,1697910905,861,15264062
10.143.3.2,1697910905,10.136.5.2,1697910905,600,52850587
10.129.129.2,1697910906,10.136.5.2,1697910906,862,15304479
10.143.3.2,1697910906,10.136.5.2,1697910906,601,52854580
10.129.129.2,1697910907,10.136.5.2,1697910907,863,15255256
10.143.3.2,1697910907,10.136.5.2,1697910907,602,52850437
10.129.129.2,1697910908,10.136.5.2,1697910908,864,15266526
10.143.3.2,1697910908,10.136.5.2,1697910908,603,52865678
10.129.129.2,1697910909,10.136.5.2,1697910909,865,15294286
10.143.3.2,1697910909,10.136.5.2,1697910909,604,52853918
10.129.129.2,1697910910,10.136.5.2,1697910910,866,15261902
10.143.3.2,1697910910,10.136.5.2,1697910910,605,52871563
10.129.129.2,1697910911,10.136.5.2,1697910911,867,15251014
10.143.3.2,1697910911,10.136.5.2,1697910911,606,52853670
10.129.129.2,1697910912,10.136.5.2,1697910912,868,15267574
10.143.3.2,1697910912,10.136.5.2,1697910912,607,52849019
10.129.129.2,1697910913,10.136.5.2,1697910913,869,15250376
10.143.3.2,1697910913,10.136.5.2,1697910913,608,52871273
10.129.129.2,1697910914,10.136.5.2,1697910914,870,15279877
10.143.3.2,1697910914,10.136.5.2,1697910914,609,52844016
10.129.129.2,1697910915,10.136.5.2,1697910915,871,15270551
10.143.3.2,1697910915,10.136.5.2,1697910915,610,52838545
10.129.129.2,1697910916,10.136.5.2,1697910916,872,15309129
10.143.3.2,1697910916,10.136.5.2,1697910916,611,52861508
10.129.129.2,1697910917,10.136.5.2,1697910917,873,15277991
10.143.3.2,1697910917,10.136.5.2,1697910917,612,52881334
10.129.129.2,1697910918,10.136.5.2,1697910918,874,15265395
10.143.3.2,1697910918,10.136.5.2,1697910918,613,52852338
10.129.129.2,1697910919,10.136.5.2,1697910919,875,15245778
10.143.3.2,1697910919,10.136.5.2,1697910919,614,52835942
10.129.129.2,1697910920,10.136.5.2,1697910920,876,15278836
10.143.3.2,1697910920,10.136.5.2,1697910920,615,52838381
10.129.129.2,1697910921,10.136.5.2,1697910921,877,15280231
10.143.3.2,1697910921,10.136.5.2,1697910921,616,52837723
10.129.129.2,1697910922,10.136.5.2,1697910922,878,15246067
10.143.3.2,1697910922,10.136.5.2,1697910922,617,52863825
10.129.129.2,1697910923,10.136.5.2,1697910923,879,15243392
10.143.3.2,1697910923,10.136.5.2,1697910923,618,52849552
10.129.129.2,1697910924,10.136.5.2,1697910924,880,15282933
10.143.3.2,1697910924,10.136.5.2,1697910924,619,52862434
10.129.129.2,1697910925,10.136.5.2,1697910925,881,15260577
10.143.3.2,1697910925,10.136.5.2,1697910925,620,52860168
10.129.129.2,1697910926,10.136.5.2,1697910926,882,15242971
10.143.3.2,1697910926,10.136.5.2,1697910926,621,52843181
10.129.129.2,1697910927,10.136.5.2,1697910927,883,15259716
10.143.3.2,1697910927,10.136.5.2,1697910927,622,52866816
10.129.129.2,1697910928,10.136.5.2,1697910928,884,15266589
10.143.3.2,1697910928,10.136.5.2,1697910928,623,52838504
10.129.129.2,1697910929,10.136.5.2,1697910929,885,15241916
10.143.3.2,1697910929,10.136.5.2,1697910929,624,52837786
10.129.129.2,1697910930,10.136.5.2,1697910930,886,15270517
10.143.3.2,1697910930,10.136.5.2,1697910930,625,52836914
10.129.129.2,1697910931,10.136.5.2,1697910931,887,15283271
10.143.3.2,1697910931,10.136.5.2,1697910931,626,52866124
10.129.129.2,1697910932,10.136.5.2,1697910932,888,15243846
10.143.3.2,1697910932,10.136.5.2,1697910932,627,52863476
10.129.129.2,1697910933,10.136.5.2,1697910933,889,15254802
10.143.3.2,1697910933,10.136.5.2,1697910933,628,52835334
10.129.129.2,1697910934,10.136.5.2,1697910934,890,15256159
10.143.3.2,1697910934,10.136.5.2,1697910934,629,52845932
10.129.129.2,1697910935,10.136.5.2,1697910935,891,15257598
10.143.3.2,1697910935,10.136.5.2,1697910935,630,52857678
10.129.129.2,1697910936,10.136.5.2,1697910936,892,15244403
10.143.3.2,1697910936,10.136.5.2,1697910936,631,52873978
10.129.129.2,1697910937,10.136.5.2,1697910937,893,15261132
10.143.3.2,1697910937,10.136.5.2,1697910937,632,52845897
10.129.129.2,1697910938,10.136.5.2,1697910938,894,15255875
